"","villageid","ham","vc_infr","urban","all_atk","en_pres","usid","colonial_roads","all_roads","traintram","telegraph","milpost","market","factory","en_init_sitra","fr_d","fw_d","en_d","temp","admin_p1","admin_c","health_p1","health_c","educ_p1","educ_p2","educ_c","soccap_p1","soccap_c","econ_p1","econ_c","sec_p1","sec_p2","sec_c","slope","elev","id","lat","lon","dbnd","seg2","treat","dbnd2","lat2","lon2","treat_dbnd","treat2_dbnd","latlon","oweight"
"26",1050804,4,1,0.857142865657806,0,0.142857149243355,105080404,0,0,0,0,0,0,0,0.40350878238678,0.517543859649123,4.7719298245614,48.0175438596491,"105080404",0.99997752904892,2,0.997946918010712,2,0.617844879627228,0.382155120372772,1,0.517497718334198,1.85714280605316,0.996609151363373,2,0.000132442553876899,0.999867558479309,2,0.875763118267059,17,5351,14.8110198974609,108.947418212891,14.3161916732788,0,1,204.953338623047,219.366317749023,11869.5400390625,14.3161916732788,204.953338623047,1613.62243652344,0.427352339029312
"27",1050804,5,1,0.809523820877075,0.142857149243355,0.0526315793395042,105080405,0,0,0,0,0,0,0,0.192982465028763,0.0175438596491228,0.0526315789473684,1.6140350877193,"105080405",0.999911546707153,2,0.922926127910614,2,0.771034121513367,0.228965863585472,1,0.323787689208984,1.28571426868439,0.995279967784882,2,3.87447153116227e-06,0.99999612569809,2,1.17488634586334,9,5352,14.826379776001,108.947273254395,15.8380823135376,0,1,250.844848632812,219.821533203125,11869.5087890625,15.8380823135376,250.844848632812,1615.29370117188,0.366476714611053
"28",1050804,6,1,1,0,0.0769230797886848,105080406,0,0,0,0,0,0,0,0.385964930057526,0.5,4.7719298245614,48.0350877192982,"105080406",0.998743653297424,2,0.857225060462952,2,0.802144229412079,0.197855740785599,1,0.0566020682454109,1,0.99462103843689,2,9.90134431049228e-05,0.999900996685028,2,0.543151259422302,15,5353,14.81369972229,108.944610595703,14.4448471069336,0,1,208.653610229492,219.445693969727,11868.927734375,14.4448471069336,208.653610229492,1613.87280273438,0.422206103801727
"29",1050804,7,1,0,0.666666686534882,0.5,105080407,0,0,0,0,0,0,0,0.40350878238678,0.517543859649123,4.80701754385965,48,"105080407",0.994536638259888,2,0.717557609081268,2,0.941713929176331,0.0582860521972179,1,0.253810375928879,1.16666662693024,0.995924234390259,2,5.35533581569325e-05,0.999946475028992,2,0.485812157392502,10,5354,14.8146896362305,108.953887939453,15.0060710906982,0,1,225.182174682617,219.475036621094,11870.94921875,15.0060710906982,225.182174682617,1614.11804199219,0.399757146835327
"30",1050804,8,1,0,0,0,105080408,0,0,0,0,0,0,0,0.438596487045288,0.333333333333333,4.80701754385965,47.8947368421053,"105080408",0.999910891056061,2,0.994566679000854,2,0.92413055896759,0.0758694484829903,1,0.836835026741028,2,0.996977210044861,2,0.000832671066746116,0.999167323112488,2,2.19858121871948,10,5355,14.8210096359253,108.952903747559,15.5713577270508,0,1,242.467178344727,219.662322998047,11870.7353515625,15.5713577270508,242.467178344727,1614.7919921875,0.377145677804947
"31",1050805,1,1,0.952380955219269,0.476190477609634,0.428571432828903,105080501,0,0,0,0,0,0,0,0.40350878238678,0.517543859649123,4.7719298245614,47.9824561403509,"105080501",0.999769330024719,2,0.530438423156738,1.47619044780731,0.999327182769775,0.000672814145218581,1,0.594235777854919,1.61904764175415,0.998233675956726,2,0.000637702236417681,0.999362289905548,2,0.660762548446655,14,5360,14.8083896636963,108.956733703613,14.5589590072632,0,1,211.963287353516,219.28840637207,11871.5693359375,14.5589590072632,211.963287353516,1613.47375488281,0.417641639709473
"32",1050805,2,0.857142865657806,0.952380955219269,0.142857149243355,0,105080502,0,1.77341103553772,0,0,0,0,0,0.421052634716034,0.5,4.7719298245614,47.8070175438597,"105080502",0.999711751937866,2,0.530438423156738,1.47619044780731,0.999327182769775,0.000672814145218581,1,0.518670082092285,1.57142853736877,0.998842179775238,2,0.000126481842016801,0.999873518943787,2,0.790813624858856,15,5361,14.8029899597168,108.959571838379,14.2215213775635,0,1,202.251663208008,219.128509521484,11872.1884765625,14.2215213775635,202.251663208008,1612.92749023438,0.431139141321182
"33",1050805,3,1,0,0.238095238804817,0.150000005960464,105080503,0,3.65520405769348,0,0,0,0,0,0.263157904148102,0.368421052631579,0.0350877192982456,0.105263157894737,"105080503",0.999769330024719,2,0.501050651073456,1.47619044780731,0.998930275440216,0.0010697462130338,1,0.635834872722626,1.61904764175415,0.996977925300598,2,0.00158263696357608,0.998417377471924,2,0.34352520108223,15,5362,14.7949199676514,108.966148376465,13.9183101654053,0,1,193.719360351562,218.889663696289,11873.62109375,13.9183101654053,193.719360351562,1612.14538574219,0.443267583847046
"34",1050805,4,1,0,0.0476190485060215,0.100000001490116,105080504,0,3.46425008773804,0,0,0,0,0,0.456140369176865,0.368421052631579,3.6140350877193,30.1929824561403,"105080504",0.999769330024719,2,0.501050651073456,1.47619044780731,0.998930275440216,0.0010697462130338,1,0.586962699890137,1.57142853736877,0.992129921913147,2,0.00157169345766306,0.998428285121918,2,0.92170637845993,14,5363,14.7958097457886,108.964279174805,13.8719673156738,0,1,192.43147277832,218.915985107422,11873.2138671875,13.8719673156738,192.43147277832,1612.21472167969,0.445121318101883
"35",1050805,5,1,0,0,1,105080505,0,0,0,0,0,0,0,0.40350878238678,0.517543859649123,4.7719298245614,47.9824561403509,"105080505",0.999892234802246,2,0.997446238994598,2,0.999763786792755,0.000236236257478595,1,0.47649735212326,1.5,0.997722208499908,2,8.85448059761984e-07,0.999999105930328,2,0.217265963554382,15,5364,14.8110399246216,108.949279785156,14.4121427536011,0,1,207.709854125977,219.366897583008,11869.9453125,14.4121427536011,207.709854125977,1613.65209960938,0.423514276742935
"36",1050805,6,NA,NA,0,1,105080506,0,0,0,0,0,0,0,0.421052634716034,0.350877192982456,4.80701754385965,47.7719298245614,"105080506",0.999411344528198,2,0.997446238994598,2,0.999763786792755,0.000236236257478595,1,0.505065202713013,1.5,0.997722208499908,2,0.0118419956415892,0.988157987594604,2,0.242910444736481,13,5365,14.8111200332642,108.958557128906,14.9201288223267,0,1,222.610244750977,219.369277954102,11871.966796875,14.9201288223267,222.610244750977,1613.79821777344,0.403194844722748
"37",1050805,7,NA,NA,0,1,105080507,0,0,0,0,0,0,0,0.438596487045288,0.517543859649123,4.7719298245614,47.9122807017544,"105080507",0.999411344528198,2,0.997446238994598,2,0.999763786792755,0.000236236257478595,1,0.505065202713013,1.5,0.997722208499908,2,0.0118419956415892,0.988157987594604,2,1.65775573253632,10,5366,14.8084096908569,108.958587646484,14.6670227050781,0,1,215.121551513672,219.289001464844,11871.9736328125,14.6670227050781,215.121551513672,1613.50341796875,0.413319081068039
"38",1050805,8,NA,NA,0,1,105080508,0,0.44004300236702,0,0,0,0,0,0.438596487045288,0.333333333333333,4.7719298245614,47.6666666666667,"105080508",0.999411344528198,2,0.997446238994598,2,0.999763786792755,0.000236236257478595,1,0.505065202713013,1.5,0.997722208499908,2,0.0118419956415892,0.988157987594604,2,1.75447940826416,9,5367,14.806619644165,108.961387634277,14.6650648117065,0,1,215.06413269043,219.235992431641,11872.583984375,14.6650648117065,215.06413269043,1613.34985351562,0.413397401571274
"39",1050806,1,1,0,0.0526315793395042,0.157894730567932,105080601,0,0,0,0,0,0,0,0.438596487045288,0.333333333333333,4.80701754385965,47.8947368421053,"105080601",0.999594330787659,2,0.00882168672978878,1,0.990664005279541,0.00933599472045898,1,0.486135542392731,1.42105257511139,0.987765729427338,2,4.64275181002449e-05,0.99995356798172,2,0.584989011287689,5,5370,14.8219203948975,108.953819274902,15.7067937850952,0,1,246.703369140625,219.689331054688,11870.9345703125,15.7067937850952,246.703369140625,1614.90478515625,0.371728241443634
"40",1050806,3,1,0,0,0,105080603,3.62505388259888,6.79205703735352,0,0,0,0,0,0.0526315793395042,0.166666666666667,0,0.140350877192982,"105080603",0.99921715259552,2,0.0172448940575123,1,0.960974752902985,0.0390252619981766,1,0.565308511257172,1.66666662693024,0.932242214679718,1.88888883590698,0.0118221556767821,0.988177835941315,2,2.2383975982666,8,5371,14.8248796463013,108.981658935547,17.575798034668,0,1,308.90869140625,219.777053833008,11877.001953125,17.575798034668,308.90869140625,1615.64001464844,0.296968072652817
"41",1050806,4,1,0,0,0.095238097012043,105080604,3.46779990196228,6.02251815795898,0,0,0,0,0,0.438596487045288,0.350877192982456,4.78947368421053,47.6491228070175,"105080604",0.999378204345703,2,0.00925129093229771,1,0.988516628742218,0.0114833610132337,1,0.636368572711945,1.61904764175415,0.952620089054108,1.95238089561462,0.000239286964642815,0.999760687351227,2,0.614500343799591,9,5372,14.8076295852661,108.972526550293,15.4533586502075,0,1,238.806289672852,219.265899658203,11875.01171875,15.4533586502075,238.806289672852,1613.62475585938,0.381865650415421
"42",1050806,5,1,0,0.0476190485060215,0,105080605,3.64862203598022,4.97845506668091,0,0,0,0,0,0.438596487045288,0.5,4.78947368421053,47.7894736842105,"105080605",0.999592185020447,2,0.0986139327287674,1,0.988516628742218,0.0114833610132337,1,0.616449177265167,1.61904764175415,0.957603216171265,1.95238089561462,0.000582802051212639,0.999417185783386,2,0.584989011287689,7,5373,14.8094396591187,108.973442077637,15.6725826263428,0,1,245.629852294922,219.31950378418,11875.2109375,15.6725826263428,245.629852294922,1613.83557128906,0.373096704483032
"43",1050806,6,1,0,0,0,105080606,0,0,0,0,0,0,0,0.438596487045288,0.333333333333333,4.80701754385965,47.8947368421053,"105080606",0.999556541442871,2,0.0309381633996964,1,0.985113680362701,0.0148863093927503,1,0.999170899391174,2,0.996232211589813,2,0.000320969556923956,0.999679028987885,2,0.391677588224411,5,5374,14.8201198577881,108.95475769043,15.5785856246948,0,1,242.692337036133,219.635955810547,11871.1396484375,15.5785856246948,242.692337036133,1614.72253417969,0.376856565475464
"44",1050806,7,1,0,0,0.0769230797886848,105080607,0,0,0,0,0,0,0,0.438596487045288,0.333333333333333,4.80701754385965,47.8947368421053,"105080607",0.998559832572937,2,0.127753630280495,1,0.991869986057281,0.00813001580536366,1,0.431560456752777,1.42857146263123,0.997087240219116,2,5.02837610838469e-05,0.99994969367981,2,0.391677588224411,5,5375,14.8201198577881,108.95475769043,15.5785856246948,0,1,242.692337036133,219.635955810547,11871.1396484375,15.5785856246948,242.692337036133,1614.72253417969,0.376856565475464
"45",1050807,1,1,0,0.61904764175415,0.61904764175415,105080701,2.57937908172607,5.08276319503784,0,0,0,0,0,0.263157904148102,0.0526315789473684,0.087719298245614,0.368421052631579,"105080701",0.999648451805115,2,0.00644668517634273,1,0.292990803718567,0.707009196281433,1.66666662693024,0.368594795465469,1.33333337306976,0.75558865070343,1.7619047164917,4.10079192825208e-11,1,2,1.76786410808563,10,5376,14.779709815979,108.983001708984,12.6450033187866,0,1,159.896102905273,218.439819335938,11877.294921875,12.6450033187866,159.896102905273,1610.73718261719,0.494199872016907
"46",1050807,2,1,0,0.333333343267441,0.300000011920929,105080702,0,0,0,0,0,0,0,0.280701756477356,0.0350877192982456,0.0701754385964912,0.350877192982456,"105080702",0.999564051628113,2,0.0679547861218452,1,0.313957184553146,0.686042785644531,1.66666662693024,0.360412269830704,1.28571426868439,0.756200850009918,1.7619047164917,3.94909188683457e-10,1,2,1.08620488643646,11,5377,14.771559715271,108.981216430664,11.7464075088501,0,1,137.978088378906,218.198974609375,11876.9052734375,11.7464075088501,137.978088378906,1609.82250976562,0.530143678188324
"47",1050807,3,1,0,0.571428596973419,0.550000011920929,105080703,0,0,0,0,0,0,0,0.263157904148102,0,0.0350877192982456,0.456140350877193,"105080703",0.999462723731995,2,0.0100555336102843,1,0.25896817445755,0.74103182554245,1.66666662693024,0.26546448469162,1.28571426868439,0.757975339889526,1.7619047164917,5.18870668653193e-10,1,2,0.84839278459549,7,5378,14.7616395950317,108.984100341797,10.6406488418579,0,1,113.223411560059,217.906005859375,11877.5341796875,10.6406488418579,113.223411560059,1608.78405761719,0.57437402009964
"48",1050807,4,1,0,0.333333343267441,0.25,105080704,0,0,0,0,0,0,0,0.263157904148102,0,0.0482456140350877,0.385964912280702,"105080704",0.999648451805115,2,0.0107837319374084,1,0.235492259263992,0.764507710933685,1.66666662693024,0.336186677217484,1.33333337306976,0.756214618682861,1.7619047164917,5.20722527597162e-11,1,2,0.875763118267059,13,5379,14.7517795562744,108.993476867676,9.54742813110352,0,1,91.1533813476562,217.615005493164,11879.578125,9.54742813110352,91.1533813476562,1607.84777832031,0.618102848529816
"49",1050807,6,1,0,0,0,105080706,2.6934289932251,2.74979591369629,0,0,0,0,0,0.263157904148102,0,0,0.210526315789474,"105080706",0.999702334403992,2,0.0271076411008835,1,0.756790101528168,0.243209898471832,1,0.727360963821411,2,0.998141407966614,2,4.08909812676939e-08,0.999999940395355,2,0.614500343799591,8,5381,14.7591104507446,109.004547119141,10.360146522522,0,1,107.332633972168,217.831344604492,11881.9912109375,10.360146522522,107.332633972168,1608.81018066406,0.585594117641449
"50",1050808,2,1,0,NA,1,105080802,3.18803906440735,6.19622993469238,0,0,0,0,0,0.245614036917686,0.0526315789473684,0.0701754385964912,0.0175438596491228,"105080802",0.461721867322922,1.5,0.359704315662384,1.5,0.299146503210068,0.70085346698761,1.5,0.0130856968462467,1,0.319607585668564,1.5,9.21744865493402e-22,1,2,0.660762548446655,9,5383,14.7887201309204,108.981056213379,13.6482696533203,0,1,186.275268554688,218.706237792969,11876.87109375,13.6482696533203,186.275268554688,1611.69030761719,0.454069226980209
"51",1050808,3,1,0,NA,1,105080803,3.58090400695801,4.44017505645752,0,0,0,0,0,0.192982465028763,0.0175438596491228,0.12280701754386,0.263157894736842,"105080803",0.0598776638507843,1,0.359704315662384,1.5,0.299146503210068,0.70085346698761,1.5,0.530556797981262,1.5,0.319607585668564,1.5,9.21744865493402e-22,1,2,2.30322313308716,12,5384,14.7925100326538,109.000526428223,14.0626783370972,0,1,197.758926391602,218.818359375,11881.115234375,14.0626783370972,197.758926391602,1612.39135742188,0.437492877244949
"52",1050808,5,1,0,1,1,105080805,3.69232511520386,5.04097080230713,0,0,0,0,0,0.175438597798347,0,0.175438596491228,0.140350877192982,"105080805",0.461688458919525,1.5,0.359704315662384,1.5,0.299146503210068,0.70085346698761,1.5,0.0130856968462467,1,0.319607585668564,1.5,4.1509853259665e-22,1,2,2.08868145942688,16,5386,14.8014898300171,108.993949890137,15.058048248291,0,1,226.744812011719,219.084106445312,11879.6806640625,15.058048248291,226.744812011719,1613.27282714844,0.397678077220917
"53",1050812,1,1,0,0.157894730567932,0.16666667163372,105081201,3.42364096641541,3.56260395050049,0,0,0,0,0,0.140350878238678,0,0.0394736842105263,2.85087719298246,"105081201",0.9991415143013,2,0.146767124533653,1.10526311397552,0.0074141644872725,0.992585837841034,2,0.285025030374527,1.26315784454346,0.996535301208496,2,2.83874008744078e-08,1,2,0.543151259422302,13,5388,14.7791204452515,109.019233703613,12.622142791748,0,1,159.318481445312,218.422393798828,11885.193359375,12.622142791748,159.318481445312,1611.20837402344,0.495114296674728
"54",1050812,2,1,0,0.5625,0.5,105081202,4.14659309387207,4.20886087417603,1,0,0,0,0,0.333333343267441,0.087719298245614,0.0175438596491228,0.12280701754386,"105081202",0.859782755374908,2,0.358032524585724,1.4375,0.00966690666973591,0.990333080291748,2,0.298558861017227,1.375,0.994811296463013,2,5.96580093770172e-07,0.999999403953552,2,0.553907096385956,13,5389,14.7584400177002,109.032417297363,10.578803062439,0,1,111.911071777344,217.811553955078,11888.068359375,10.578803062439,111.911071777344,1609.1484375,0.576847851276398
"55",1050812,3,1,0,0.0476190485060215,0.100000001490116,105081203,3.42535209655762,3.56185793876648,1,0,0,0,0,0.350877195596695,0.149122807017544,0.0175438596491228,0.162280701754386,"105081203",0.999581813812256,2,0.305039197206497,1.33333337306976,0.0131701435893774,0.986829876899719,2,0.341374009847641,1.28571426868439,0.997354686260223,2,3.01717318507144e-06,0.999996960163116,2,0.875763118267059,14,5390,14.7484197616577,109.02229309082,9.27818489074707,0,1,86.084716796875,217.515884399414,11885.8603515625,9.27818489074707,86.084716796875,1607.90649414062,0.628872632980347
"56",1050812,4,1,0,0.142857149243355,0.100000001490116,105081204,1.82928800582886,1.87734305858612,1,0,0,0,0,0.29824560880661,0.0701754385964912,0,0.228070175438597,"105081204",0.99966949224472,2,0.332610487937927,1.33333337306976,0.0131701435893774,0.986829876899719,2,0.432898044586182,1.42857146263123,0.992354154586792,2,1.28058809423237e-05,0.999987185001373,2,2.06314444541931,14,5391,14.7519397735596,109.011123657227,9.56696224212646,0,1,91.5267639160156,217.619720458984,11883.4248046875,9.56696224212646,91.5267639160156,1608.12548828125,0.617321491241455
"57",1050812,5,1,0,0,0,105081205,3.70912599563599,3.78727102279663,1,0,0,0,0,0.333333343267441,0.131578947368421,0.0175438596491228,0.162280701754386,"105081205",0.999141693115234,2,0.81658673286438,2,0.0138214128091931,0.986178576946259,2,0.418353736400604,1.5,0.990246117115021,2,2.2239568409077e-08,1,2,1.11830842494965,16,5392,14.747540473938,109.026016235352,9.25072288513184,0,1,85.5758743286133,217.489944458008,11886.671875,9.25072288513184,85.5758743286133,1607.86560058594,0.629971086978912
"58",1050812,6,1,0,1,1,105081206,3.36789894104004,3.4386260509491,0,0,0,0,0,0.175438597798347,0.0175438596491228,0.162280701754386,2.93859649122807,"105081206",0.796388983726501,2,0.026744045317173,1,0.0299002509564161,0.970099747180939,2,0.0375232771039009,1,0.998025238513947,2,4.94189691835345e-07,0.999999523162842,2,0.217265963554382,12,5393,14.7853603363037,109.009887695312,13.270299911499,0,1,176.100860595703,218.606887817383,11883.1552734375,13.270299911499,176.100860595703,1611.75048828125,0.469188004732132
"59",1050812,7,1,0,1,1,105081207,0,0.443807005882263,0,0,0,0,0,0.175438597798347,0.0175438596491228,0.157894736842105,0.192982456140351,"105081207",0.125592261552811,1.10526311397552,0.026744045317173,1,0.0299002509564161,0.970099747180939,2,0.133171185851097,1.10526311397552,0.998025238513947,2,4.94189691835345e-07,0.999999523162842,2,0.325897008180618,15,5394,14.8016004562378,109.006950378418,15.070499420166,0,1,227.11994934082,219.087371826172,11882.515625,15.070499420166,227.11994934082,1613.47729492188,0.397180020809174
"60",1050812,8,1,0,1,1,105081208,3.69232511520386,5.04097080230713,0,0,0,0,0,0.175438597798347,0,0.175438596491228,0.140350877192982,"105081208",0.714945256710052,2,0.026744045317173,1,0.0299002509564161,0.970099747180939,2,0.0375232771039009,1,0.998025238513947,2,4.94189691835345e-07,0.999999523162842,2,2.08868145942688,16,5395,14.8014898300171,108.993949890137,15.058048248291,0,1,226.744812011719,219.084106445312,11879.6806640625,15.058048248291,226.744812011719,1613.27282714844,0.397678077220917
"61",1050812,9,1,0,0,0,105081209,4.21227979660034,4.27847099304199,1,0,0,0,0,0.350877195596695,0.105263157894737,0.0175438596491228,0.12280701754386,"105081209",0.996370196342468,2,0.0126863857731223,1,0.0104747610166669,0.989525258541107,2,0.550345480442047,1.39999997615814,0.993236541748047,2,6.18629383097868e-06,0.999993801116943,2,0.543151259422302,15,5396,14.7584295272827,109.030563354492,10.5326328277588,0,1,110.93635559082,217.811248779297,11887.6640625,10.5326328277588,110.93635559082,1609.11987304688,0.578694701194763
"62",1050813,1,1,0,0.571428596973419,0.388888895511627,105081301,3.52606797218323,3.57385301589966,1,0,0,0,0,0.157894745469093,0.140350877192982,0.162280701754386,1.73684210526316,"105081301",0.999792754650116,2,0.0116943595930934,1,0.0352463386952877,0.964753687381744,2,0.472370654344559,1.57142853736877,0.00290717510506511,1,1.18628984413505e-09,1,2,1.80742216110229,14,5397,14.7430696487427,109.030700683594,8.88137531280518,0,1,78.8788299560547,217.358108520508,11887.693359375,8.88137531280518,78.8788299560547,1607.447265625,0.644744992256165
"63",1050813,2,1,0,0.238095238804817,0.300000011920929,105081302,2.45407104492188,2.55511999130249,0,0,0,0,0,0.0526315793395042,0.0350877192982456,0.162280701754386,1.66666666666667,"105081302",0.999771058559418,2,0.00451122038066387,1,0.0352451391518116,0.96475487947464,2,0.42645451426506,1.42857146263123,0.00693627586588264,1,2.23589182724027e-08,1,2,0.971554517745972,6,5398,14.7250204086304,109.033653259277,7.07773017883301,0,1,50.0942649841309,216.826232910156,11888.337890625,7.07773017883301,50.0942649841309,1605.52282714844,0.716890811920166
"64",1050813,3,1,0,0.949999988079071,0.947368443012238,105081303,3.95681405067444,3.96983504295349,0,0,0,0,0,0.0175438597798347,0.0087719298245614,0.425438596491228,4.03070175438596,"105081303",0.725429594516754,2,0.00291090551763773,1,0.0883571282029152,0.911642849445343,2,0.0062125469557941,1,0.0105089237913489,1,6.87252432740593e-09,1,2,2.82426977157593,9,5399,14.7296695709229,109.049392700195,8.29922580718994,0,1,68.8771514892578,216.963165283203,11891.7705078125,8.29922580718994,68.8771514892578,1606.26147460938,0.668030977249146
"65",1050813,4,1,0,0.111111111938953,0.111111111938953,105081304,3.43129110336304,3.47128200531006,0,0,0,0,0,0.140350878238678,0.105263157894737,0.162280701754386,1.7719298245614,"105081304",0.999639630317688,2,0.0184714589267969,1,0.0477962829172611,0.952203691005707,2,0.65925008058548,1.66666662693024,0.017597833648324,1,9.56159595943973e-10,1,2,0.391677588224411,15,5400,14.7367696762085,109.034469604492,8.33093929290771,0,1,69.4045486450195,217.172378540039,11888.515625,8.33093929290771,69.4045486450195,1606.81591796875,0.666762411594391
"66",1050814,1,1,0,0.190476194024086,0.25,105081401,4.15819883346558,4.91243886947632,0,0,0,0,0,0.210526317358017,0.0350877192982456,0.307017543859649,3.74122807017544,"105081401",0.999614357948303,2,0.610836088657379,1.61904764175415,0.255672544240952,0.744327485561371,1.61904764175415,0.360309422016144,1.28571426868439,0.998750388622284,2,1.27666666127624e-09,1,2,3.30030417442322,24,5401,14.6990604400635,109.063591003418,6.53069305419922,0,1,42.6499519348145,216.062377929688,11894.8671875,6.53069305419922,42.6499519348145,1603.13232421875,0.73877227306366
"67",1050814,2,1,0,0.095238097012043,0.100000001490116,105081402,4.21116876602173,4.37117719650269,0,0,0,0,0,0.140350878238678,0.105263157894737,0.118421052631579,0.671052631578947,"105081402",0.999841630458832,2,0.610776484012604,1.61904764175415,0.255672544240952,0.744327485561371,1.61904764175415,0.377896577119827,1.28571426868439,0.997438788414001,2,1.55710893068317e-07,0.999999821186066,2,0.728696405887604,10,5402,14.6792802810669,109.075828552246,5.99815368652344,0,1,35.9778480529785,215.481262207031,11897.5361328125,5.99815368652344,35.9778480529785,1601.15466308594,0.760073840618134
"68",1050814,3,1,0,0.857142865657806,0.571428596973419,105081403,0,0.416992008686066,0,0,0,0,0,0.228070184588432,0.157894736842105,0.0394736842105263,0.171052631578947,"105081403",0.999984622001648,2,0.922906160354614,2,0.000450119405286387,0.999549865722656,2,0.458187907934189,1.85714280605316,0.99950236082077,2,1.81770518775659e-11,1,2,0.242910444736481,6,5403,14.6800699234009,109.061897277832,4.93009614944458,0,1,24.3058471679688,215.504455566406,11894.4970703125,4.93009614944458,24.3058471679688,1601.03625488281,0.802796125411987
"69",1050814,4,1,0.952380955219269,0.238095238804817,0.25,105081404,3.66369605064392,3.70299196243286,0,0,0,0,0,0.157894745469093,0.12719298245614,0.144736842105263,1.22368421052632,"105081404",0.999901354312897,2,0.653458654880524,1.61904764175415,0.269896894693375,0.730103135108948,1.61904764175415,0.378575176000595,1.28571426868439,0.999500751495361,2,1.59959711254487e-07,0.999999821186066,2,0.783318519592285,6,5404,14.6701898574829,109.069412231445,4.85840034484863,0,1,23.6040534973145,215.214477539062,11896.13671875,4.85840034484863,23.6040534973145,1600.06896972656,0.805664002895355
"70",1050814,5,1,0,0.142857149243355,0.142857149243355,105081405,1.65429198741913,1.8391979932785,0,0,0,0,0,0.210526317358017,0.162280701754386,0.0482456140350877,0.649122807017544,"105081405",0.999952793121338,2,0.997946918010712,2,0.00208512181416154,0.997914910316467,2,0.814295709133148,1.85714280605316,0.999446868896484,2,1.4564637274006e-09,1,2,2.10832905769348,12,5405,14.6737499237061,109.061958312988,4.44764089584351,0,1,19.7815093994141,215.318939208984,11894.5107421875,4.44764089584351,19.7815093994141,1600.34790039062,0.82209438085556
"71",1050814,6,1,0,0.0714285746216774,0.0833333358168602,105081406,1.78196394443512,1.9499579668045,0,0,0,0,0,0.210526317358017,0.162280701754386,0.0482456140350877,0.649122807017544,"105081406",0.99987667798996,2,0.431670188903809,1.42857146263123,0.338518053293228,0.661481976509094,1.42857146263123,0.167187124490738,1,0.996126770973206,2,1.99017282653813e-08,1,2,1.15463364124298,14,5406,14.6728401184082,109.061958312988,4.38133811950684,0,1,19.1961231231689,215.292236328125,11894.5107421875,4.38133811950684,19.1961231231689,1600.24865722656,0.824746489524841
"72",1050814,7,1,0,1,1,105081407,0,0.416992008686066,0,0,0,0,0,0.228070184588432,0.157894736842105,0.0394736842105263,0.171052631578947,"105081407",0.922845125198364,2,0.427720338106155,1.46153843402863,0.277289777994156,0.722710251808167,1.69230771064758,0.0341449379920959,1,0.998512387275696,2,1.14423173158684e-07,0.99999988079071,2,0.242910444736481,6,5407,14.6800699234009,109.061897277832,4.93009614944458,0,1,24.3058471679688,215.504455566406,11894.4970703125,4.93009614944458,24.3058471679688,1601.03625488281,0.802796125411987
"73",1050814,8,1,0,0.142857149243355,0.28571429848671,105081408,3.62545704841614,3.65436196327209,0,0,0,0,0,0.157894745469093,0.114035087719298,0.135964912280702,1.69736842105263,"105081408",0.999996840953827,2,0.997946918010712,2,0.000899800099432468,0.999100208282471,2,0.875471413135529,1.85714280605316,0.998687267303467,2,5.2520676696588e-10,1,2,0.783318519592285,6,5408,14.6638498306274,109.067611694336,4.35158348083496,0,1,18.936279296875,215.02848815918,11895.744140625,4.35158348083496,18.936279296875,1599.35107421875,0.825936675071716
"74",1050815,3,1,0,0.142857149243355,0.15384615957737,105081503,3.62545704841614,3.65436196327209,0,0,0,0,0,0.157894745469093,0.114035087719298,0.135964912280702,1.69736842105263,"105081503",0.996825337409973,2,0.00491497293114662,1,0.176724389195442,0.823275625705719,1.85714280605316,0.0543157495558262,1,0.306958168745041,1.35714280605316,7.56522595679598e-08,0.999999940395355,2,0.783318519592285,6,5411,14.6638498306274,109.067611694336,4.35158348083496,0,1,18.936279296875,215.02848815918,11895.744140625,4.35158348083496,18.936279296875,1599.35107421875,0.825936675071716
"75",1050815,4,1,0,0.142857149243355,0.15384615957737,105081504,3.62545704841614,3.65436196327209,0,0,0,0,0,0.157894745469093,0.114035087719298,0.135964912280702,1.69736842105263,"105081504",0.997452259063721,2,0.00491497293114662,1,0.176724389195442,0.823275625705719,1.85714280605316,0.024377204477787,1,0.306958168745041,1.35714280605316,7.56522595679598e-08,0.999999940395355,2,0.783318519592285,6,5412,14.6638498306274,109.067611694336,4.35158348083496,0,1,18.936279296875,215.02848815918,11895.744140625,4.35158348083496,18.936279296875,1599.35107421875,0.825936675071716
"76",1050903,4,1,0,0,0,105090304,0,0,0,0,0,0,0,0.070175439119339,0,0.0219298245614035,0.0789473684210526,"105090304",0.999998390674591,2,0.115109957754612,1,5.04059607919771e-05,0.99994957447052,2,0.0670580565929413,1,8.59559889931916e-08,1,0.999999642372131,3.28108626490575e-07,1,2.58044290542603,58,5430,15.0187101364136,108.566162109375,22.9917755126953,1,1,528.621765136719,225.561660766602,11786.611328125,22.9917755126953,528.621765136719,1630.52368164062,0.0803289785981178
"77",1050903,8,1,0,0.733333349227905,0.200000002980232,105090308,0,0,0,0,0,0,0,0.070175439119339,0,0.0219298245614035,0.0789473684210526,"105090308",0.543656170368195,1.53333330154419,0.0529111325740814,1,0,1,2,0.0663405209779739,1,0.000643657171167433,1,0.825314700603485,0.174685329198837,1.13333332538605,3.60637497901917,51,5431,15.0187196731567,108.567092895508,23.0371131896973,1,1,530.708557128906,225.561935424805,11786.8134765625,23.0371131896973,530.708557128906,1630.53869628906,0.0785154700279236
